geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US38005,Benson County,North Dakota,2.67,15.61,3.68,44313
0500000US38007,Billings County,North Dakota,9.95,26.28,7.45,92604
0500000US38009,Bottineau County,North Dakota,3.84,23.74,4.81,59882
0500000US38011,Bowman County,North Dakota,7.01,24.29,5.95,65063
0500000US38013,Burke County,North Dakota,9.03,22.30,5.47,74931
0500000US38015,Burleigh County,North Dakota,4.27,35.08,9.55,69719
0500000US38017,Cass County,North Dakota,2.16,39.40,11.44,62031
0500000US38019,Cavalier County,North Dakota,3.78,21.19,3.74,67591
0500000US38021,Dickey County,North Dakota,2.36,26.72,7.09,60918
0500000US38023,Divide County,North Dakota,5.03,18.42,1.37,60074
0500000US38025,Dunn County,North Dakota,8.47,20.99,4.37,70500
0500000US38027,Eddy County,North Dakota,2.92,24.28,7.06,51563
0500000US38029,Emmons County,North Dakota,7.29,16.49,1.87,51029
0500000US38031,Foster County,North Dakota,4.42,24.13,6.52,60613
0500000US38033,Golden Valley County,North Dakota,6.12,28.11,5.87,56087
0500000US38035,Grand Forks County,North Dakota,2.36,34.54,11.74,51951
0500000US38037,Grant County,North Dakota,11.19,17.43,4.50,50962
0500000US38039,Griggs County,North Dakota,6.99,25.93,3.50,52794
0500000US38041,Hettinger County,North Dakota,5.64,14.38,3.12,56761
0500000US38043,Kidder County,North Dakota,10.77,17.87,3.46,57734
0500000US38045,LaMoure County,North Dakota,3.55,23.98,6.17,59426
0500000US38047,Logan County,North Dakota,4.00,16.45,2.31,58144
0500000US38049,McHenry County,North Dakota,9.77,19.82,3.34,62637
0500000US38051,McIntosh County,North Dakota,3.17,16.81,5.47,50739
0500000US38053,McKenzie County,North Dakota,5.64,26.13,7.06,80732
0500000US38055,McLean County,North Dakota,10.73,20.51,3.96,65648
0500000US38057,Mercer County,North Dakota,7.61,21.64,6.44,79890
0500000US38059,Morton County,North Dakota,5.61,26.28,6.83,67584
0500000US38061,Mountrail County,North Dakota,7.72,20.56,4.67,70678
0500000US38063,Nelson County,North Dakota,5.04,22.65,4.49,48798
0500000US38065,Oliver County,North Dakota,6.75,18.69,3.66,68333
0500000US38067,Pembina County,North Dakota,3.03,20.36,3.99,64962
0500000US38069,Pierce County,North Dakota,5.92,19.22,4.95,48802
0500000US38071,Ramsey County,North Dakota,3.96,26.15,6.49,57313
0500000US38073,Ransom County,North Dakota,4.70,19.67,3.79,61810
0500000US38075,Renville County,North Dakota,14.35,17.81,2.35,68182
0500000US38077,Richland County,North Dakota,4.14,21.59,5.16,61990
0500000US38079,Rolette County,North Dakota,3.05,19.97,5.09,39884
0500000US38081,Sargent County,North Dakota,2.56,17.52,2.23,67200
0500000US38083,Sheridan County,North Dakota,12.92,10.95,2.10,49261
0500000US38085,Sioux County,North Dakota,7.14,16.24,4.01,40862
0500000US38087,Slope County,North Dakota,10.53,26.49,3.26,63942
0500000US38089,Stark County,North Dakota,6.97,22.90,6.30,75708
0500000US38091,Steele County,North Dakota,5.78,27.51,3.38,65848
0500000US38093,Stutsman County,North Dakota,3.58,23.53,5.25,57642
0500000US38095,Towner County,North Dakota,2.01,18.18,3.64,53696
0500000US38097,Traill County,North Dakota,4.46,26.78,7.01,62870
0500000US38099,Walsh County,North Dakota,4.00,16.79,3.89,54414
0500000US38101,Ward County,North Dakota,7.24,28.28,7.18,67753
0500000US38103,Wells County,North Dakota,3.93,22.09,4.34,57989
0500000US38105,Williams County,North Dakota,5.19,24.84,4.67,86575
0500000US39001,Adams County,Ohio,23.03,12.88,4.48,36894
0500000US39003,Allen County,Ohio,3.51,17.85,7.39,50552
0500000US39005,Ashland County,Ohio,7.91,21.08,7.76,52730
0500000US39007,Ashtabula County,Ohio,8.46,14.11,4.88,44823
0500000US39009,Athens County,Ohio,5.85,29.73,16.18,37778
0500000US39011,Auglaize County,Ohio,3.19,18.89,6.95,61758
0500000US39013,Belmont County,Ohio,6.17,16.21,5.88,49361
0500000US39015,Brown County,Ohio,20.18,14.21,4.65,52356
0500000US39017,Butler County,Ohio,4.38,29.81,10.85,63358
0500000US39019,Carroll County,Ohio,10.01,13.56,5.33,52394
0500000US39021,Champaign County,Ohio,5.96,14.91,5.18,57103
0500000US39023,Clark County,Ohio,4.99,18.62,7.23,48502
0500000US39025,Clermont County,Ohio,5.71,27.99,9.68,64822
0500000US39027,Clinton County,Ohio,10.17,18.66,6.20,51354
0500000US39029,Columbiana County,Ohio,8.20,14.83,4.89,46306
0500000US39031,Coshocton County,Ohio,6.29,12.47,3.66,44491
0500000US39033,Crawford County,Ohio,4.62,14.81,5.27,42892
0500000US39035,Cuyahoga County,Ohio,4.38,31.90,13.23,48435
0500000US39037,Darke County,Ohio,6.10,14.67,5.04,52691
0500000US39039,Defiance County,Ohio,4.89,16.68,5.66,57665
0500000US39041,Delaware County,Ohio,4.13,54.35,20.00,104322
0500000US39043,Erie County,Ohio,5.56,22.74,8.46,52270
0500000US39045,Fairfield County,Ohio,8.10,27.20,9.41,66175
0500000US39047,Fayette County,Ohio,9.89,16.13,4.78,46478
0500000US39049,Franklin County,Ohio,2.93,39.28,14.47,58762
0500000US39051,Fulton County,Ohio,4.82,17.17,5.43,60231
0500000US39053,Gallia County,Ohio,11.54,15.31,5.57,42113
0500000US39055,Geauga County,Ohio,7.95,38.15,13.56,79956
0500000US39057,Greene County,Ohio,4.34,38.99,18.59,67109
0500000US39059,Guernsey County,Ohio,7.11,14.16,5.37,43975
0500000US39061,Hamilton County,Ohio,3.48,37.13,14.67,54976
0500000US39063,Hancock County,Ohio,2.62,26.67,9.95,55644
0500000US39065,Hardin County,Ohio,7.03,16.56,6.71,48773
0500000US39067,Harrison County,Ohio,11.26,10.09,3.80,48462
0500000US39069,Henry County,Ohio,3.82,18.02,6.46,59083
0500000US39071,Highland County,Ohio,14.26,12.58,5.64,43297
0500000US39073,Hocking County,Ohio,17.76,14.79,4.74,50000
0500000US39075,Holmes County,Ohio,5.94,8.88,2.65,62111
0500000US39077,Huron County,Ohio,5.15,13.60,4.69,51559
0500000US39079,Jackson County,Ohio,10.47,15.25,4.89,45340
0500000US39081,Jefferson County,Ohio,7.37,15.34,5.71,44819
0500000US39083,Knox County,Ohio,12.15,22.80,7.51,55131
0500000US39085,Lake County,Ohio,3.22,27.90,10.18,63475
0500000US39087,Lawrence County,Ohio,4.84,14.34,5.30,44372
0500000US39089,Licking County,Ohio,6.40,26.19,8.75,62715
0500000US39091,Logan County,Ohio,5.33,16.03,5.07,55150
0500000US39093,Lorain County,Ohio,4.84,24.02,8.93,56965
0500000US39095,Lucas County,Ohio,4.18,26.28,10.29,46924
0500000US39097,Madison County,Ohio,4.58,16.94,5.13,65264
0500000US39099,Mahoning County,Ohio,5.59,24.15,8.21,44682
0500000US39101,Marion County,Ohio,7.37,13.10,5.11,45464
0500000US39103,Medina County,Ohio,6.48,33.32,10.82,74243
0500000US39105,Meigs County,Ohio,12.70,12.83,5.28,43591
0500000US39107,Mercer County,Ohio,2.88,16.70,6.21,59417
0500000US39109,Miami County,Ohio,3.76,22.57,8.47,57544
0500000US39111,Monroe County,Ohio,17.15,11.90,4.56,43956
0500000US39113,Montgomery County,Ohio,4.19,27.43,11.09,49314
0500000US39115,Morgan County,Ohio,16.80,11.31,3.55,41731
0500000US39117,Morrow County,Ohio,11.10,13.52,4.03,56010
0500000US39119,Muskingum County,Ohio,9.01,15.49,5.56,45276
0500000US39121,Noble County,Ohio,7.85,10.25,5.06,47456
0500000US39123,Ottawa County,Ohio,6.16,22.43,8.22,57918
0500000US39125,Paulding County,Ohio,4.88,14.10,4.30,51933
0500000US39127,Perry County,Ohio,15.74,12.28,4.62,48811
0500000US39129,Pickaway County,Ohio,6.63,18.59,6.57,62214
0500000US39131,Pike County,Ohio,10.63,13.76,5.76,43729
0500000US39133,Portage County,Ohio,5.11,28.67,11.58,56618
0500000US39135,Preble County,Ohio,7.47,15.81,5.27,55374
0500000US39137,Putnam County,Ohio,3.87,20.29,7.86,62001
0500000US39139,Richland County,Ohio,7.83,17.81,6.08,47346
0500000US39141,Ross County,Ohio,10.14,16.64,6.22,48403
0500000US39143,Sandusky County,Ohio,3.90,16.01,5.20,51701
0500000US39145,Scioto County,Ohio,8.48,14.97,6.55,39731
0500000US39147,Seneca County,Ohio,4.37,15.20,5.35,49936
0500000US39149,Shelby County,Ohio,3.23,17.40,6.72,61042
0500000US39151,Stark County,Ohio,4.78,22.79,8.37,52190
0500000US39153,Summit County,Ohio,4.35,32.06,11.64,55448
0500000US39155,Trumbull County,Ohio,6.34,18.46,6.16,45975
0500000US39157,Tuscarawas County,Ohio,6.07,15.80,5.74,51170
0500000US39159,Union County,Ohio,4.17,32.96,10.85,82775
0500000US39161,Van Wert County,Ohio,4.82,16.18,5.40,52754
0500000US39163,Vinton County,Ohio,11.98,11.48,3.37,42114
0500000US39165,Warren County,Ohio,4.39,42.30,15.85,83330
0500000US39167,Washington County,Ohio,5.66,19.23,6.54,48572
0500000US39169,Wayne County,Ohio,4.44,21.86,8.18,56348
0500000US39171,Williams County,Ohio,4.65,14.98,5.69,49491
0500000US39173,Wood County,Ohio,3.15,33.13,13.96,59789
0500000US39175,Wyandot County,Ohio,4.69,15.74,5.23,52940
0500000US40001,Adair County,Oklahoma,8.73,11.58,2.84,32986
0500000US40003,Alfalfa County,Oklahoma,3.48,20.15,5.70,59569
0500000US40005,Atoka County,Oklahoma,9.92,14.99,4.47,38821
0500000US40007,Beaver County,Oklahoma,7.04,19.71,4.02,51996
0500000US40009,Beckham County,Oklahoma,6.62,17.34,5.21,48725
0500000US40011,Blaine County,Oklahoma,6.83,16.60,5.14,50391
0500000US40013,Bryan County,Oklahoma,5.69,22.85,8.27,43245
0500000US40015,Caddo County,Oklahoma,8.72,16.28,4.30,44588
0500000US40017,Canadian County,Oklahoma,3.93,26.81,7.57,71157
0500000US40019,Carter County,Oklahoma,4.15,20.61,8.07,49216
0500000US40021,Cherokee County,Oklahoma,8.18,25.05,9.04,40936
0500000US40023,Choctaw County,Oklahoma,6.82,12.30,3.67,32129
0500000US40025,Cimarron County,Oklahoma,4.52,22.65,3.33,46071
0500000US40027,Cleveland County,Oklahoma,4.06,32.46,12.21,62863
0500000US40029,Coal County,Oklahoma,9.62,17.60,6.99,40000
0500000US40031,Comanche County,Oklahoma,2.58,22.54,9.02,52227
0500000US40033,Cotton County,Oklahoma,3.52,13.18,4.15,51623
0500000US40035,Craig County,Oklahoma,5.73,14.84,4.54,41701
0500000US40037,Creek County,Oklahoma,4.49,16.34,4.85,49578
0500000US40039,Custer County,Oklahoma,8.32,25.50,7.59,48884
0500000US40041,Delaware County,Oklahoma,9.49,17.57,6.11,39742
0500000US40043,Dewey County,Oklahoma,7.54,24.52,6.26,50037
0500000US40045,Ellis County,Oklahoma,4.14,19.99,4.07,52705
0500000US40047,Garfield County,Oklahoma,3.97,22.40,7.91,51332
0500000US40049,Garvin County,Oklahoma,8.88,14.52,4.50,45066
0500000US40051,Grady County,Oklahoma,5.89,19.73,4.82,58177
0500000US40053,Grant County,Oklahoma,1.98,23.12,5.62,56287
0500000US40055,Greer County,Oklahoma,4.82,13.46,3.07,38322
0500000US40057,Harmon County,Oklahoma,8.17,21.34,5.85,41607
0500000US40059,Harper County,Oklahoma,6.75,22.01,6.76,50114
0500000US40061,Haskell County,Oklahoma,9.19,14.74,3.61,39375
0500000US40063,Hughes County,Oklahoma,7.98,12.94,4.80,39265
0500000US40065,Jackson County,Oklahoma,4.04,20.87,7.64,45757
0500000US40067,Jefferson County,Oklahoma,11.52,13.87,3.47,37319
0500000US40069,Johnston County,Oklahoma,7.32,17.18,6.09,40077
0500000US40071,Kay County,Oklahoma,4.58,19.07,5.46,45426
0500000US40073,Kingfisher County,Oklahoma,5.59,23.57,7.59,60656
0500000US40075,Kiowa County,Oklahoma,8.37,17.44,3.59,38209
0500000US40077,Latimer County,Oklahoma,8.02,17.23,5.83,42363
0500000US40079,Le Flore County,Oklahoma,7.00,15.11,6.04,39769
0500000US40081,Lincoln County,Oklahoma,12.53,15.08,4.33,49362
0500000US40083,Logan County,Oklahoma,4.76,27.59,9.37,62035
0500000US40085,Love County,Oklahoma,5.49,14.49,4.10,52007
0500000US40087,McClain County,Oklahoma,7.91,24.24,7.36,64492
0500000US40089,McCurtain County,Oklahoma,6.88,13.20,3.89,35829
0500000US40091,McIntosh County,Oklahoma,10.16,14.22,4.52,37086
0500000US40093,Major County,Oklahoma,7.83,19.41,5.24,54118
0500000US40095,Marshall County,Oklahoma,6.34,15.73,5.46,45828
0500000US40097,Mayes County,Oklahoma,8.91,14.55,4.46,48853
0500000US40099,Murray County,Oklahoma,6.19,18.47,5.74,51490
0500000US40101,Muskogee County,Oklahoma,6.27,19.50,5.95,42689
0500000US40103,Noble County,Oklahoma,4.46,21.09,5.57,53253
0500000US40105,Nowata County,Oklahoma,11.34,10.74,3.06,41895
0500000US40107,Okfuskee County,Oklahoma,15.35,11.60,3.72,38527
0500000US40109,Oklahoma County,Oklahoma,2.89,31.79,11.60,52855
0500000US40111,Okmulgee County,Oklahoma,11.56,14.09,4.38,42175
0500000US40113,Osage County,Oklahoma,5.83,17.61,5.06,47789
0500000US40115,Ottawa County,Oklahoma,4.52,14.13,5.10,39070
0500000US40117,Pawnee County,Oklahoma,9.02,16.06,5.59,47413
0500000US40119,Payne County,Oklahoma,5.30,36.86,16.01,40944
0500000US40121,Pittsburg County,Oklahoma,5.46,15.53,4.91,45346
0500000US40123,Pontotoc County,Oklahoma,3.47,28.07,10.82,49235
0500000US40125,Pottawatomie County,Oklahoma,7.99,18.35,6.52,47683
0500000US40127,Pushmataha County,Oklahoma,14.91,15.00,5.46,37457
0500000US40129,Roger Mills County,Oklahoma,3.92,18.53,6.24,47667
0500000US40131,Rogers County,Oklahoma,3.56,24.32,7.05,62949
0500000US40133,Seminole County,Oklahoma,9.61,14.09,4.85,38706
0500000US40135,Sequoyah County,Oklahoma,7.37,13.27,3.66,38328
0500000US40137,Stephens County,Oklahoma,6.15,17.36,4.73,46166
0500000US40139,Texas County,Oklahoma,3.65,22.29,5.83,50450
0500000US40141,Tillman County,Oklahoma,5.93,17.69,5.40,40462
0500000US40143,Tulsa County,Oklahoma,2.70,31.22,10.03,53902
0500000US40145,Wagoner County,Oklahoma,4.65,23.26,6.60,61566
0500000US40147,Washington County,Oklahoma,4.58,28.59,8.98,52103
0500000US40149,Washita County,Oklahoma,7.91,20.41,6.78,52510
0500000US40151,Woods County,Oklahoma,3.48,30.64,10.75,56899
0500000US40153,Woodward County,Oklahoma,3.76,19.83,6.26,58706
0500000US41001,Baker County,Oregon,4.20,22.29,7.32,43921
0500000US41003,Benton County,Oregon,4.45,53.65,24.60,58655
0500000US41005,Clackamas County,Oregon,9.16,36.78,13.02,76597
0500000US41007,Clatsop County,Oregon,5.57,24.59,9.44,52583
0500000US41009,Columbia County,Oregon,15.54,17.84,5.49,59714
0500000US41011,Coos County,Oregon,4.48,17.93,7.16,43308
0500000US41013,Crook County,Oregon,7.75,16.60,5.14,44524
0500000US41015,Curry County,Oregon,2.97,23.96,9.48,46396
0500000US41017,Deschutes County,Oregon,2.70,34.20,12.35,63680
0500000US41019,Douglas County,Oregon,4.03,17.16,6.58,45812
0500000US41021,Gilliam County,Oregon,4.44,20.23,4.35,42976
0500000US41023,Grant County,Oregon,6.02,18.82,8.15,45357
0500000US41025,Harney County,Oregon,5.71,16.96,5.82,41797
0500000US41027,Hood River County,Oregon,5.30,31.61,13.94,62935
0500000US41029,Jackson County,Oregon,3.03,27.38,10.37,50851
0500000US41031,Jefferson County,Oregon,7.20,18.41,6.25,50339
0500000US41033,Josephine County,Oregon,4.17,17.21,6.59,43046
0500000US41035,Klamath County,Oregon,2.34,19.39,6.81,43522
0500000US41037,Lake County,Oregon,5.39,15.45,5.45,36627
0500000US41039,Lane County,Oregon,4.58,29.59,11.63,49958
0500000US41041,Lincoln County,Oregon,5.16,24.12,9.88,46061
0500000US41043,Linn County,Oregon,5.77,19.53,6.07,52097
0500000US41045,Malheur County,Oregon,6.51,13.83,4.75,42478
0500000US41047,Marion County,Oregon,7.33,22.79,7.82,56097
0500000US41049,Morrow County,Oregon,6.74,10.92,3.11,55440
0500000US41051,Multnomah County,Oregon,7.41,44.54,17.58,64337
0500000US41053,Polk County,Oregon,7.12,30.13,11.75,58344
0500000US41055,Sherman County,Oregon,9.69,19.47,5.98,48056
0500000US41057,Tillamook County,Oregon,5.77,21.04,8.53,47500
0500000US41059,Umatilla County,Oregon,3.39,16.22,6.11,51887
0500000US41061,Union County,Oregon,4.38,24.76,8.26,48617
0500000US41063,Wallowa County,Oregon,5.09,24.74,9.20,44953
0500000US41065,Wasco County,Oregon,4.12,20.51,7.51,50973
0500000US41067,Washington County,Oregon,6.35,43.72,16.35,78010
0500000US41069,Wheeler County,Oregon,6.65,14.03,3.64,33456
0500000US41071,Yamhill County,Oregon,10.46,26.46,9.27,59484
0500000US42001,Adams County,Pennsylvania,10.77,22.43,9.62,64507
0500000US42003,Allegheny County,Pennsylvania,7.20,40.70,16.93,58383
0500000US42005,Armstrong County,Pennsylvania,12.69,16.25,5.41,49032
0500000US42007,Beaver County,Pennsylvania,7.01,23.67,7.47,55828
0500000US42009,Bedford County,Pennsylvania,9.12,14.20,5.80,49146
0500000US42011,Berks County,Pennsylvania,7.56,24.49,8.55,61522
0500000US42013,Blair County,Pennsylvania,4.12,20.81,6.83,47969
0500000US42015,Bradford County,Pennsylvania,5.85,17.84,6.10,51457
0500000US42017,Bucks County,Pennsylvania,13.54,40.46,16.42,86055
0500000US42019,Butler County,Pennsylvania,8.56,35.42,12.65,68472
0500000US42021,Cambria County,Pennsylvania,7.09,21.43,8.00,45901
0500000US42023,Cameron County,Pennsylvania,6.46,15.92,4.19,41485
0500000US42025,Carbon County,Pennsylvania,14.43,16.79,6.59,53624
0500000US42027,Centre County,Pennsylvania,3.35,44.74,21.32,58055
0500000US42029,Chester County,Pennsylvania,10.33,51.81,21.01,96726
0500000US42031,Clarion County,Pennsylvania,6.41,22.66,9.65,45625
0500000US42033,Clearfield County,Pennsylvania,8.09,14.31,4.82,47270
0500000US42035,Clinton County,Pennsylvania,5.63,18.98,6.68,49234
0500000US42037,Columbia County,Pennsylvania,5.00,22.50,8.36,49889
0500000US42039,Crawford County,Pennsylvania,6.27,20.80,7.88,49144
0500000US42041,Cumberland County,Pennsylvania,4.73,35.81,13.76,68895
0500000US42043,Dauphin County,Pennsylvania,4.67,30.49,11.31,58916
0500000US42045,Delaware County,Pennsylvania,9.18,38.27,16.44,71539
0500000US42047,Elk County,Pennsylvania,4.10,18.63,5.56,51112
0500000US42049,Erie County,Pennsylvania,3.31,27.66,9.80,49716
0500000US42051,Fayette County,Pennsylvania,9.56,16.21,5.10,44476
0500000US42053,Forest County,Pennsylvania,12.05,7.42,2.53,38383
0500000US42055,Franklin County,Pennsylvania,7.68,20.99,8.44,59713
0500000US42057,Fulton County,Pennsylvania,14.32,13.41,6.06,51259
0500000US42059,Greene County,Pennsylvania,8.56,18.25,6.11,54121
0500000US42061,Huntingdon County,Pennsylvania,11.83,16.94,5.66,48597
0500000US42063,Indiana County,Pennsylvania,7.73,22.63,9.36,46877
0500000US42065,Jefferson County,Pennsylvania,8.23,16.38,5.76,46818
0500000US42067,Juniata County,Pennsylvania,18.43,14.22,5.39,52765
0500000US42069,Lackawanna County,Pennsylvania,4.45,27.71,10.23,50875
0500000US42071,Lancaster County,Pennsylvania,5.62,26.90,9.80,63823
0500000US42073,Lawrence County,Pennsylvania,6.48,21.38,7.08,48860
0500000US42075,Lebanon County,Pennsylvania,5.01,20.34,7.46,59114
0500000US42077,Lehigh County,Pennsylvania,7.49,29.42,11.52,62178
0500000US42079,Luzerne County,Pennsylvania,5.21,23.16,8.70,51646
0500000US42081,Lycoming County,Pennsylvania,4.69,22.78,7.78,52407
0500000US42083,McKean County,Pennsylvania,5.77,18.15,6.73,46953
