state_fips,county_fips,county,state,naics_2017,naics_2017_label,year,establishments
40,017,Canadian County,Oklahoma,72,Accommodation and food services,2018,237
40,019,Carter County,Oklahoma,72,Accommodation and food services,2018,122
40,021,Cherokee County,Oklahoma,72,Accommodation and food services,2018,88
40,023,Choctaw County,Oklahoma,72,Accommodation and food services,2018,26
40,025,Cimarron County,Oklahoma,72,Accommodation and food services,2018,11
40,027,Cleveland County,Oklahoma,72,Accommodation and food services,2018,595
40,029,Coal County,Oklahoma,72,Accommodation and food services,2018,9
40,031,Comanche County,Oklahoma,72,Accommodation and food services,2018,239
40,033,Cotton County,Oklahoma,72,Accommodation and food services,2018,6
40,035,Craig County,Oklahoma,72,Accommodation and food services,2018,29
40,037,Creek County,Oklahoma,72,Accommodation and food services,2018,89
40,039,Custer County,Oklahoma,72,Accommodation and food services,2018,79
40,041,Delaware County,Oklahoma,72,Accommodation and food services,2018,71
40,043,Dewey County,Oklahoma,72,Accommodation and food services,2018,6
40,045,Ellis County,Oklahoma,72,Accommodation and food services,2018,7
40,047,Garfield County,Oklahoma,72,Accommodation and food services,2018,128
40,049,Garvin County,Oklahoma,72,Accommodation and food services,2018,55
40,051,Grady County,Oklahoma,72,Accommodation and food services,2018,79
40,053,Grant County,Oklahoma,72,Accommodation and food services,2018,7
40,055,Greer County,Oklahoma,72,Accommodation and food services,2018,4
40,057,Harmon County,Oklahoma,72,Accommodation and food services,2018,3
40,059,Harper County,Oklahoma,72,Accommodation and food services,2018,6
40,061,Haskell County,Oklahoma,72,Accommodation and food services,2018,15
40,063,Hughes County,Oklahoma,72,Accommodation and food services,2018,13
40,065,Jackson County,Oklahoma,72,Accommodation and food services,2018,56
40,067,Jefferson County,Oklahoma,72,Accommodation and food services,2018,11
40,069,Johnston County,Oklahoma,72,Accommodation and food services,2018,11
40,071,Kay County,Oklahoma,72,Accommodation and food services,2018,106
40,073,Kingfisher County,Oklahoma,72,Accommodation and food services,2018,35
40,075,Kiowa County,Oklahoma,72,Accommodation and food services,2018,12
40,077,Latimer County,Oklahoma,72,Accommodation and food services,2018,7
40,079,Le Flore County,Oklahoma,72,Accommodation and food services,2018,55
40,081,Lincoln County,Oklahoma,72,Accommodation and food services,2018,50
40,083,Logan County,Oklahoma,72,Accommodation and food services,2018,61
40,085,Love County,Oklahoma,72,Accommodation and food services,2018,30
40,087,McClain County,Oklahoma,72,Accommodation and food services,2018,71
40,089,McCurtain County,Oklahoma,72,Accommodation and food services,2018,67
40,091,McIntosh County,Oklahoma,72,Accommodation and food services,2018,43
40,093,Major County,Oklahoma,72,Accommodation and food services,2018,10
40,095,Marshall County,Oklahoma,72,Accommodation and food services,2018,38
40,097,Mayes County,Oklahoma,72,Accommodation and food services,2018,87
40,099,Murray County,Oklahoma,72,Accommodation and food services,2018,36
40,101,Muskogee County,Oklahoma,72,Accommodation and food services,2018,134
40,103,Noble County,Oklahoma,72,Accommodation and food services,2018,27
40,105,Nowata County,Oklahoma,72,Accommodation and food services,2018,9
40,107,Okfuskee County,Oklahoma,72,Accommodation and food services,2018,13
40,109,Oklahoma County,Oklahoma,72,Accommodation and food services,2018,2140
40,111,Okmulgee County,Oklahoma,72,Accommodation and food services,2018,62
40,113,Osage County,Oklahoma,72,Accommodation and food services,2018,51
40,115,Ottawa County,Oklahoma,72,Accommodation and food services,2018,61
40,117,Pawnee County,Oklahoma,72,Accommodation and food services,2018,23
40,119,Payne County,Oklahoma,72,Accommodation and food services,2018,226
40,121,Pittsburg County,Oklahoma,72,Accommodation and food services,2018,89
40,123,Pontotoc County,Oklahoma,72,Accommodation and food services,2018,77
40,125,Pottawatomie County,Oklahoma,72,Accommodation and food services,2018,143
40,127,Pushmataha County,Oklahoma,72,Accommodation and food services,2018,20
40,129,Roger Mills County,Oklahoma,72,Accommodation and food services,2018,3
40,131,Rogers County,Oklahoma,72,Accommodation and food services,2018,120
40,133,Seminole County,Oklahoma,72,Accommodation and food services,2018,39
40,135,Sequoyah County,Oklahoma,72,Accommodation and food services,2018,74
40,137,Stephens County,Oklahoma,72,Accommodation and food services,2018,82
40,139,Texas County,Oklahoma,72,Accommodation and food services,2018,50
40,141,Tillman County,Oklahoma,72,Accommodation and food services,2018,10
40,143,Tulsa County,Oklahoma,72,Accommodation and food services,2018,1712
40,145,Wagoner County,Oklahoma,72,Accommodation and food services,2018,72
40,147,Washington County,Oklahoma,72,Accommodation and food services,2018,113
40,149,Washita County,Oklahoma,72,Accommodation and food services,2018,12
40,151,Woods County,Oklahoma,72,Accommodation and food services,2018,27
40,153,Woodward County,Oklahoma,72,Accommodation and food services,2018,55
41,001,Baker County,Oregon,72,Accommodation and food services,2018,57
41,003,Benton County,Oregon,72,Accommodation and food services,2018,229
41,005,Clackamas County,Oregon,72,Accommodation and food services,2018,881
41,007,Clatsop County,Oregon,72,Accommodation and food services,2018,268
41,009,Columbia County,Oregon,72,Accommodation and food services,2018,98
41,011,Coos County,Oregon,72,Accommodation and food services,2018,172
41,013,Crook County,Oregon,72,Accommodation and food services,2018,45
41,015,Curry County,Oregon,72,Accommodation and food services,2018,116
41,017,Deschutes County,Oregon,72,Accommodation and food services,2018,620
41,019,Douglas County,Oregon,72,Accommodation and food services,2018,270
41,021,Gilliam County,Oregon,72,Accommodation and food services,2018,11
41,023,Grant County,Oregon,72,Accommodation and food services,2018,27
41,025,Harney County,Oregon,72,Accommodation and food services,2018,30
41,027,Hood River County,Oregon,72,Accommodation and food services,2018,102
41,029,Jackson County,Oregon,72,Accommodation and food services,2018,613
41,031,Jefferson County,Oregon,72,Accommodation and food services,2018,48
41,033,Josephine County,Oregon,72,Accommodation and food services,2018,214
41,035,Klamath County,Oregon,72,Accommodation and food services,2018,196
41,037,Lake County,Oregon,72,Accommodation and food services,2018,30
41,039,Lane County,Oregon,72,Accommodation and food services,2018,1017
41,041,Lincoln County,Oregon,72,Accommodation and food services,2018,279
41,043,Linn County,Oregon,72,Accommodation and food services,2018,227
41,045,Malheur County,Oregon,72,Accommodation and food services,2018,83
41,047,Marion County,Oregon,72,Accommodation and food services,2018,777
41,049,Morrow County,Oregon,72,Accommodation and food services,2018,20
41,051,Multnomah County,Oregon,72,Accommodation and food services,2018,3163
41,053,Polk County,Oregon,72,Accommodation and food services,2018,149
41,055,Sherman County,Oregon,72,Accommodation and food services,2018,6
41,057,Tillamook County,Oregon,72,Accommodation and food services,2018,133
41,059,Umatilla County,Oregon,72,Accommodation and food services,2018,174
41,061,Union County,Oregon,72,Accommodation and food services,2018,72
41,063,Wallowa County,Oregon,72,Accommodation and food services,2018,42
41,065,Wasco County,Oregon,72,Accommodation and food services,2018,77
41,067,Washington County,Oregon,72,Accommodation and food services,2018,1310
41,069,Wheeler County,Oregon,72,Accommodation and food services,2018,6
41,071,Yamhill County,Oregon,72,Accommodation and food services,2018,234
42,001,Adams County,Pennsylvania,72,Accommodation and food services,2018,226
42,003,Allegheny County,Pennsylvania,72,Accommodation and food services,2018,3395
42,005,Armstrong County,Pennsylvania,72,Accommodation and food services,2018,114
42,007,Beaver County,Pennsylvania,72,Accommodation and food services,2018,321
42,009,Bedford County,Pennsylvania,72,Accommodation and food services,2018,99
42,011,Berks County,Pennsylvania,72,Accommodation and food services,2018,772
42,013,Blair County,Pennsylvania,72,Accommodation and food services,2018,283
42,015,Bradford County,Pennsylvania,72,Accommodation and food services,2018,130
42,017,Bucks County,Pennsylvania,72,Accommodation and food services,2018,1436
42,019,Butler County,Pennsylvania,72,Accommodation and food services,2018,390
42,021,Cambria County,Pennsylvania,72,Accommodation and food services,2018,290
42,023,Cameron County,Pennsylvania,72,Accommodation and food services,2018,13
42,025,Carbon County,Pennsylvania,72,Accommodation and food services,2018,122
42,027,Centre County,Pennsylvania,72,Accommodation and food services,2018,338
42,029,Chester County,Pennsylvania,72,Accommodation and food services,2018,1056
42,031,Clarion County,Pennsylvania,72,Accommodation and food services,2018,92
42,033,Clearfield County,Pennsylvania,72,Accommodation and food services,2018,172
42,035,Clinton County,Pennsylvania,72,Accommodation and food services,2018,86
42,037,Columbia County,Pennsylvania,72,Accommodation and food services,2018,164
42,039,Crawford County,Pennsylvania,72,Accommodation and food services,2018,177
42,041,Cumberland County,Pennsylvania,72,Accommodation and food services,2018,574
42,043,Dauphin County,Pennsylvania,72,Accommodation and food services,2018,690
42,045,Delaware County,Pennsylvania,72,Accommodation and food services,2018,1157
42,047,Elk County,Pennsylvania,72,Accommodation and food services,2018,78
42,049,Erie County,Pennsylvania,72,Accommodation and food services,2018,632
42,051,Fayette County,Pennsylvania,72,Accommodation and food services,2018,269
42,053,Forest County,Pennsylvania,72,Accommodation and food services,2018,19
42,055,Franklin County,Pennsylvania,72,Accommodation and food services,2018,280
42,057,Fulton County,Pennsylvania,72,Accommodation and food services,2018,18
42,059,Greene County,Pennsylvania,72,Accommodation and food services,2018,67
42,061,Huntingdon County,Pennsylvania,72,Accommodation and food services,2018,78
42,063,Indiana County,Pennsylvania,72,Accommodation and food services,2018,151
42,065,Jefferson County,Pennsylvania,72,Accommodation and food services,2018,100
42,067,Juniata County,Pennsylvania,72,Accommodation and food services,2018,28
42,069,Lackawanna County,Pennsylvania,72,Accommodation and food services,2018,587
42,071,Lancaster County,Pennsylvania,72,Accommodation and food services,2018,1120
42,073,Lawrence County,Pennsylvania,72,Accommodation and food services,2018,158
42,075,Lebanon County,Pennsylvania,72,Accommodation and food services,2018,224
42,077,Lehigh County,Pennsylvania,72,Accommodation and food services,2018,771
42,079,Luzerne County,Pennsylvania,72,Accommodation and food services,2018,767
42,081,Lycoming County,Pennsylvania,72,Accommodation and food services,2018,270
