state_fips,county_fips,region,state_name,county_name,area_land,area_water,internal_point_lat,internal_point_lon,pop_est_2018,pop_est_2019,births_2019,deaths_2019,international_migr_2019,domestic_migr_2019,residual_2019
38,015,2,North Dakota,Burleigh County,4228659152,92691317,+46.9788291,-100.4695326,95276,95626,1180,759,131,-201,-1
38,017,2,North Dakota,Cass County,4571158976,7449683,+46.9270033,-097.2523747,180294,181923,2511,1116,416,-174,-8
38,019,2,North Dakota,Cavalier County,3856631212,54090823,+48.7684388,-098.4637903,3811,3762,56,50,2,-57,0
38,021,2,North Dakota,Dickey County,2930554406,27619632,+46.1077559,-098.4965182,4931,4872,61,55,9,-75,1
38,023,2,North Dakota,Divide County,3265658855,86686807,+48.8147537,-103.5093256,2264,2264,23,22,8,-10,1
38,025,2,North Dakota,Dunn County,5201969429,190528746,+47.3545572,-102.6123216,4328,4424,67,17,9,37,0
38,027,2,North Dakota,Eddy County,1632310788,36012934,+47.7234355,-098.9004745,2309,2287,33,37,0,-18,0
38,029,2,North Dakota,Emmons County,3910888908,117348492,+46.2842552,-100.2378424,3278,3241,32,49,3,-24,1
38,031,2,North Dakota,Foster County,1642258774,33103934,+47.4714315,-098.8728755,3207,3210,38,32,-2,-1,0
38,033,2,North Dakota,Golden Valley County,2592280439,4148883,+46.9389237,-103.8446117,1763,1761,20,9,0,-12,-1
38,035,2,North Dakota,Grand Forks County,3719806629,8267350,+47.9260026,-097.4508510,70355,69451,974,526,61,-1419,6
38,037,2,North Dakota,Grant County,4297393836,17563450,+46.3578269,-101.6390494,2354,2274,26,24,0,-83,1
38,039,2,North Dakota,Griggs County,1835407690,20525248,+47.4563342,-098.2322863,2228,2231,22,31,0,12,0
38,041,2,North Dakota,Hettinger County,2932485809,4008872,+46.4357038,-102.4542380,2503,2499,36,23,0,-17,0
38,043,2,North Dakota,Kidder County,3499233948,211737414,+46.9382725,-099.7311980,2453,2480,26,15,5,12,-1
38,045,2,North Dakota,LaMoure County,2968139583,12824671,+46.4641952,-098.5260571,4075,4046,52,41,3,-45,2
38,047,2,North Dakota,Logan County,2570819041,47710154,+46.4692780,-099.5045846,1887,1850,21,25,5,-37,-1
38,049,2,North Dakota,McHenry County,4853487956,97323497,+48.2338417,-100.6332668,5808,5745,64,60,0,-67,0
38,051,2,North Dakota,McIntosh County,2524106808,51795568,+46.1086815,-099.4164868,2566,2497,26,46,0,-49,0
38,053,2,North Dakota,McKenzie County,7148712746,260119355,+47.7424751,-103.4032148,13594,15024,264,64,-6,1232,4
38,055,2,North Dakota,McLean County,5465546322,563843611,+47.5304586,-101.3530871,9529,9450,111,98,1,-93,0
38,057,2,North Dakota,Mercer County,2700790004,180823533,+47.3071473,-101.8333279,8266,8187,88,81,-4,-82,0
38,059,2,North Dakota,Morton County,4988026151,49931487,+46.7108188,-101.2982647,31058,31364,434,290,3,159,0
38,061,2,North Dakota,Mountrail County,4727397872,301102221,+48.2100726,-102.3648952,10239,10545,186,97,29,188,0
38,063,2,North Dakota,Nelson County,2542889235,70073746,+47.9186666,-098.2044278,2885,2879,23,50,25,-3,-1
38,065,2,North Dakota,Oliver County,1871017444,22475760,+47.1180789,-101.3314198,1945,1959,22,6,0,-1,-1
38,067,2,North Dakota,Pembina County,2897362282,7010380,+48.7668959,-097.5454045,6895,6801,70,84,14,-94,0
38,069,2,North Dakota,Pierce County,2637345167,166227817,+48.2388827,-099.9664970,4070,3975,41,55,0,-82,1
38,071,2,North Dakota,Ramsey County,3070120687,299469855,+48.2661631,-098.7390310,11580,11519,174,130,19,-123,-1
38,073,2,North Dakota,Ransom County,2233792873,3582338,+46.4492764,-097.6475541,5224,5218,49,73,1,17,0
38,075,2,North Dakota,Renville County,2272103544,40658499,+48.7127815,-101.6581522,2358,2327,17,26,0,-22,0
38,077,2,North Dakota,Richland County,3718378999,25035244,+46.2652192,-096.9379599,16229,16177,190,126,-7,-109,0
38,079,2,North Dakota,Rolette County,2338477672,94404707,+48.7682715,-099.8404634,14349,14176,226,187,0,-213,1
38,081,2,North Dakota,Sargent County,2223461624,21731922,+46.1082035,-097.6300507,3851,3898,45,33,3,31,1
38,083,2,North Dakota,Sheridan County,2518053323,86198840,+47.5813594,-100.3309858,1342,1315,12,7,0,-33,1
38,085,2,North Dakota,Sioux County,2833580511,88449896,+46.1106181,-101.0612840,4377,4230,78,74,2,-156,3
38,087,2,North Dakota,Slope County,3147520228,10980609,+46.4458338,-103.4624620,761,750,8,0,1,-20,0
38,089,2,North Dakota,Stark County,3457408930,14023939,+46.8170312,-102.6620262,30893,31489,506,234,33,293,-2
38,091,2,North Dakota,Steele County,1844441513,8435674,+47.4510624,-097.7189200,1892,1890,20,6,0,-17,1
38,093,2,North Dakota,Stutsman County,5754703479,197271625,+46.9722235,-098.9561228,20875,20704,223,214,8,-189,1
38,095,2,North Dakota,Towner County,2654501912,42795048,+48.6821831,-099.2481583,2185,2189,20,23,14,-7,0
38,097,2,North Dakota,Traill County,2232235429,1462184,+47.4462146,-097.1647538,8020,8036,87,83,4,8,0
38,099,2,North Dakota,Walsh County,3319346396,32181391,+48.3769789,-097.7222304,10645,10641,124,128,13,-11,-2
38,101,2,North Dakota,Ward County,5213464365,111251907,+48.2166858,-101.5405369,67713,67641,1099,491,117,-798,1
38,103,2,North Dakota,Wells County,3290664846,51166900,+47.5808513,-099.6822135,3908,3834,45,50,1,-70,0
38,105,2,North Dakota,Williams County,5380949615,181846407,+48.3557649,-103.5013332,35469,37589,725,234,23,1601,5
39,001,2,Ohio,Adams County,1512208932,6165938,+38.8344683,-083.4780816,27694,27698,346,326,5,-21,0
39,003,2,Ohio,Allen County,1042479889,11259523,+40.7716274,-084.1061032,102725,102351,1214,1079,-8,-501,0
39,005,2,Ohio,Ashland County,1095464861,9966295,+40.8432730,-082.2701271,53706,53484,586,580,56,-285,1
39,007,2,Ohio,Ashtabula County,1818360017,1724498211,+41.9066369,-080.7455916,97587,97241,1111,1143,-6,-307,-1
39,009,2,Ohio,Athens County,1304386904,12461326,+39.3326037,-082.0458439,65519,65327,477,494,128,-305,2
39,011,2,Ohio,Auglaize County,1039590266,1339586,+40.5613090,-084.2240177,45736,45656,559,493,18,-165,1
39,013,2,Ohio,Belmont County,1378199039,23695983,+40.0176819,-080.9677268,67533,67006,608,856,-12,-264,-3
39,015,2,Ohio,Brown County,1269138600,8895015,+38.9313769,-083.8667723,43570,43432,490,518,-8,-102,0
39,017,2,Ohio,Butler County,1208303733,9058528,+39.4397469,-084.5657341,382000,383134,4455,3467,313,-156,-11
39,019,2,Ohio,Carroll County,1022031301,11192656,+40.5798841,-081.0907870,27082,26914,269,303,-2,-132,0
39,021,2,Ohio,Champaign County,1111090195,2173112,+40.1327753,-083.7676037,38785,38885,412,398,3,87,-4
39,023,2,Ohio,Clark County,1027907572,14611224,+39.9170315,-083.7836760,134528,134083,1554,1661,23,-355,-6
39,025,2,Ohio,Clermont County,1170983309,19806060,+39.0520537,-084.1494847,205526,206428,2283,1833,38,422,-8
39,027,2,Ohio,Clinton County,1058489018,9349888,+39.4302248,-083.7956823,42085,41968,470,458,3,-129,-3
39,029,2,Ohio,Columbiana County,1377658481,7277032,+40.7700730,-080.7784550,102473,101883,982,1186,-1,-382,-3
39,031,2,Ohio,Coshocton County,1460647672,9126264,+40.2967096,-081.9301092,36596,36600,460,408,4,-50,-2
39,033,2,Ohio,Crawford County,1040619651,2359514,+40.8485244,-082.9247827,41484,41494,455,498,13,41,-1
39,035,2,Ohio,Cuyahoga County,1184093716,2041810673,+41.7603919,-081.7242168,1241718,1235072,14022,13527,1220,-8342,-19
39,037,2,Ohio,Darke County,1549072768,4244900,+40.1315415,-084.6212484,51299,51113,618,604,10,-209,-1
39,039,2,Ohio,Defiance County,1065649892,7073996,+41.3216789,-084.4864334,38089,38087,427,390,9,-46,-2
39,041,2,Ohio,Delaware County,1147778026,36698376,+40.2789411,-083.0074622,205091,209177,2099,1237,212,3013,-1
39,043,2,Ohio,Erie County,651069515,969942442,+41.5540061,-082.5258973,74513,74266,778,916,-6,-100,-3
39,045,2,Ohio,Fairfield County,1306415001,10754493,+39.7476940,-082.6266850,155982,157574,1728,1402,118,1160,-12
39,047,2,Ohio,Fayette County,1052469899,1694038,+39.5552462,-083.4618927,28653,28525,330,309,4,-151,-2
39,049,2,Ohio,Franklin County,1378938272,29041546,+39.9698749,-083.0090858,1307698,1316756,18521,10027,3595,-2967,-64
39,051,2,Ohio,Fulton County,1050103171,4586248,+41.5972639,-084.1242667,42267,42126,487,429,10,-209,0
39,053,2,Ohio,Gallia County,1208308871,12084300,+38.8170456,-082.3017463,29945,29898,353,389,16,-24,-3
39,055,2,Ohio,Geauga County,1036773424,20701751,+41.4993217,-081.1735054,93945,93649,940,822,24,-436,-2
39,057,2,Ohio,Greene County,1071283002,6815334,+39.6874785,-083.8948943,167446,168937,1716,1490,209,1062,-6
39,059,2,Ohio,Guernsey County,1352631181,15666081,+40.0566648,-081.4978750,39011,38875,426,462,-1,-97,-2
39,061,2,Ohio,Hamilton County,1049999711,18744132,+39.1969272,-084.5441868,815445,817473,10671,7868,1071,-1811,-35
39,063,2,Ohio,Hancock County,1376125660,6020647,+41.0004711,-083.6660335,75920,75783,881,722,98,-394,0
39,065,2,Ohio,Hardin County,1218096651,629922,+40.6604152,-083.6640773,31418,31365,374,327,-1,-100,1
39,067,2,Ohio,Harrison County,1042032640,21847163,+40.2923175,-081.0915651,15167,15040,144,203,1,-69,0
39,069,2,Ohio,Henry County,1077461471,9687647,+41.3315843,-084.0688996,27091,27006,313,262,0,-137,1
39,071,2,Ohio,Highland County,1432479990,12194983,+39.1844221,-083.6013590,43052,43161,530,482,-1,65,-3
39,073,2,Ohio,Hocking County,1091235303,5955974,+39.4903424,-082.4834473,28357,28264,289,331,3,-52,-2
39,075,2,Ohio,Holmes County,1094405864,3695230,+40.5655971,-081.9300012,43919,43960,783,327,-2,-415,2
39,077,2,Ohio,Huron County,1272964850,8616411,+41.1450798,-082.5946410,58364,58266,698,589,-4,-202,-1
39,079,2,Ohio,Jackson County,1088598927,3167846,+39.0134773,-082.6141420,32366,32413,408,401,12,30,-2
39,081,2,Ohio,Jefferson County,1057037023,7335056,+40.3993836,-080.7635272,65774,65325,638,917,-27,-140,-3
39,083,2,Ohio,Knox County,1361052758,10720132,+40.4036198,-082.4223929,61900,62322,741,630,-5,319,-3
39,085,2,Ohio,Lake County,593807218,1942301625,+41.9241163,-081.3926429,230102,230149,2192,2481,69,281,-14
39,087,2,Ohio,Lawrence County,1174224668,10110059,+38.6038659,-082.5171856,59767,59463,610,793,-24,-95,-2
39,089,2,Ohio,Licking County,1767507224,12750817,+40.0915047,-082.4834352,175666,176862,1924,1662,57,886,-9
39,091,2,Ohio,Logan County,1187534495,21593254,+40.3875532,-083.7663430,45332,45672,547,496,-2,294,-3
39,093,2,Ohio,Lorain County,1272195542,1119495034,+41.4388045,-082.1797220,309052,309833,3175,3093,108,612,-21
39,095,2,Ohio,Lucas County,879702815,663509628,+41.6823213,-083.4689033,429612,428348,5298,4561,182,-2187,4
39,097,2,Ohio,Madison County,1206445849,2119319,+39.8966074,-083.4008847,44389,44731,441,394,12,283,0
39,099,2,Ohio,Mahoning County,1065773136,35456512,+41.0108798,-080.7703956,229216,228683,2355,2934,22,38,-14
39,101,2,Ohio,Marion County,1045858048,908577,+40.5880337,-083.1688034,65427,65093,734,731,28,-364,-1
39,103,2,Ohio,Medina County,1091568894,4198457,+41.1161743,-081.8997641,178978,179746,1674,1541,12,635,-12
39,105,2,Ohio,Meigs County,1113957867,7519818,+39.0898068,-082.0283968,23064,22907,243,307,-3,-89,-1
39,107,2,Ohio,Mercer County,1197723422,28440771,+40.5353325,-084.6320588,40952,41172,644,385,7,-44,-2
39,109,2,Ohio,Miami County,1052862600,7944952,+40.0533257,-084.2284135,106042,106987,1153,1050,43,807,-8
39,111,2,Ohio,Monroe County,1180317741,4495411,+39.7262526,-081.0909834,13787,13654,116,196,-2,-50,-1
39,113,2,Ohio,Montgomery County,1195326276,7511399,+39.7537357,-084.2905915,531600,531687,6522,5966,533,-973,-29
39,115,2,Ohio,Morgan County,1078538278,13868572,+39.6249458,-081.8616967,14581,14508,135,160,0,-47,-1
39,117,2,Ohio,Morrow County,1051881046,2819351,+40.5252659,-082.7977288,35113,35328,381,316,-6,157,-1
39,119,2,Ohio,Muskingum County,1721165860,20823924,+39.9660457,-081.9435064,86131,86215,1002,971,43,15,-5
39,121,2,Ohio,Noble County,1030846459,16984489,+39.7672317,-081.4524930,14347,14424,143,143,-2,81,-2
39,123,2,Ohio,Ottawa County,659705457,855637066,+41.5454953,-083.0126127,40769,40525,324,519,-5,-39,-5
39,125,2,Ohio,Paulding County,1078561236,6245396,+41.1189483,-084.5821249,18742,18672,218,203,3,-89,1
39,127,2,Ohio,Perry County,1056544098,11790392,+39.7431874,-082.2379525,36039,36134,420,369,6,40,-2
39,129,2,Ohio,Pickaway County,1298175198,13790233,+39.6489470,-083.0528267,58077,58457,604,587,-1,367,-3
39,131,2,Ohio,Pike County,1140324465,9567611,+39.0713413,-083.0529107,27932,27772,334,379,-2,-114,1
39,133,2,Ohio,Portage County,1262370046,43127727,+41.1689703,-081.1969618,162502,162466,1356,1462,303,-229,-4
39,135,2,Ohio,Preble County,1098741224,6062615,+39.7388104,-084.6447584,41011,40882,441,463,15,-122,0
39,137,2,Ohio,Putnam County,1249783588,4544874,+41.0245334,-084.1298791,33802,33861,428,317,7,-58,-1
39,139,2,Ohio,Richland County,1282554028,12637716,+40.7741590,-082.5427812,120987,121154,1319,1397,11,240,-6
39,141,2,Ohio,Ross County,1784986619,9938848,+39.3238969,-083.0595362,76884,76666,844,849,9,-220,-2
39,143,2,Ohio,Sandusky County,1057350969,24514231,+41.3553193,-083.1427763,58740,58518,603,624,2,-201,-2
39,145,2,Ohio,Scioto County,1580488534,15326840,+38.8148886,-082.9986750,75480,75314,825,958,8,-39,-2
39,147,2,Ohio,Seneca County,1427151734,4576816,+41.1199923,-083.1275469,55194,55178,589,561,34,-76,-2
39,149,2,Ohio,Shelby County,1055927003,7802978,+40.3366802,-084.2041425,48622,48590,613,442,34,-239,2
39,151,2,Ohio,Stark County,1490056765,13646455,+40.8141314,-081.3656673,371248,370606,3985,4092,27,-545,-17
39,153,2,Ohio,Summit County,1069119180,19017971,+41.1218471,-081.5349279,541353,541013,5840,5734,533,-961,-18
39,155,2,Ohio,Trumbull County,1600837668,47866857,+41.3063744,-080.7703998,198539,197974,2039,2477,-17,-98,-12
39,157,2,Ohio,Tuscarawas County,1469641510,10408848,+40.4474903,-081.4711052,92079,91987,1098,1048,26,-163,-5
39,159,2,Ohio,Union County,1118161949,13254689,+40.2959008,-083.3670416,57782,58988,689,379,36,859,1
39,161,2,Ohio,Van Wert County,1059702138,3278633,+40.8555203,-084.5857751,28253,28275,339,295,-1,-20,-1
39,163,2,Ohio,Vinton County,1067997064,6792846,+39.2520418,-082.4859614,13145,13085,144,157,0,-47,0
39,165,2,Ohio,Warren County,1039075224,15830492,+39.4256516,-084.1699063,231945,234602,2316,1858,187,2019,-7
39,167,2,Ohio,Washington County,1636805233,20784946,+39.4506764,-081.4906359,60111,59911,594,725,10,-76,-3
39,169,2,Ohio,Wayne County,1436939444,5040384,+40.8296612,-081.8871942,115790,115710,1446,1150,47,-424,1
39,171,2,Ohio,Williams County,1089503873,6299797,+41.5649587,-084.5843235,36739,36692,408,393,-6,-53,-3
39,173,2,Ohio,Wood County,1598510313,8650452,+41.3601834,-083.6226821,130441,130817,1319,1115,83,96,-7
39,175,2,Ohio,Wyandot County,1053812243,1783532,+40.8397816,-083.3136810,21918,21772,221,253,-5,-108,-1
40,001,3,Oklahoma,Adair County,1486277939,8874158,+35.8980428,-094.6510258,22224,22194,309,285,3,-58,1
40,003,3,Oklahoma,Alfalfa County,2244392665,38546676,+36.7297032,-098.3234449,5765,5702,47,54,6,-62,0
40,005,3,Oklahoma,Atoka County,2526393964,37287777,+34.3924691,-096.0365577,13795,13758,153,130,3,-61,-2
40,007,3,Oklahoma,Beaver County,4700407527,7347161,+36.7483343,-100.4830555,5318,5311,52,46,12,-25,0
40,009,3,Oklahoma,Beckham County,2335338428,5514684,+35.2706008,-099.6900574,21720,21859,294,238,3,80,0
40,011,3,Oklahoma,Blaine County,2404772608,26854992,+35.8777820,-098.4289343,9454,9429,116,104,16,-52,-1
40,013,3,Oklahoma,Bryan County,2341975631,102083435,+33.9640035,-096.2641365,47191,47995,589,542,14,739,4
40,015,3,Oklahoma,Caddo County,3309366436,32099077,+35.1679202,-098.3810447,29028,28762,374,390,46,-297,1
40,017,3,Oklahoma,Canadian County,2322131002,23131671,+35.5433544,-097.9798891,144426,148306,1829,1092,57,3078,8
40,019,3,Oklahoma,Carter County,2129492350,29991371,+34.2518484,-097.2879273,48213,48111,630,614,4,-120,-2
40,021,3,Oklahoma,Cherokee County,1939904010,69990998,+35.9043668,-094.9967964,48607,48657,556,534,42,-11,-3
40,023,3,Oklahoma,Choctaw County,1995090099,75667486,+34.0276453,-095.5542077,14698,14672,193,204,0,-14,-1
40,025,3,Oklahoma,Cimarron County,4752131813,15923999,+36.7483904,-102.5176984,2165,2137,22,9,2,-42,-1
40,027,3,Oklahoma,Cleveland County,1395453713,49520727,+35.2063756,-097.3230884,281166,284014,2735,2105,369,1852,-3
40,029,3,Oklahoma,Coal County,1338427185,12083335,+34.5828612,-096.2880390,5520,5495,68,69,0,-23,-1
40,031,3,Oklahoma,Comanche County,2769653950,37538945,+34.6626300,-098.4766117,120528,120749,1630,1095,56,-369,-1
40,033,3,Oklahoma,Cotton County,1638512879,23996512,+34.2906760,-098.3734379,5820,5666,63,75,0,-141,-1
40,035,3,Oklahoma,Craig County,1971621943,3684477,+36.7638896,-095.2015531,14300,14142,128,205,0,-81,0
40,037,3,Oklahoma,Creek County,2460107102,50925023,+35.9077324,-096.3797931,71730,71522,791,872,49,-170,-6
40,039,3,Oklahoma,Custer County,2560925953,34326632,+35.6456012,-098.9973857,28995,29003,398,277,55,-168,0
40,041,3,Oklahoma,Delaware County,1911485747,140309019,+36.3933755,-094.8082170,42814,43009,425,608,8,370,0
40,043,3,Oklahoma,Dewey County,2589042126,22668868,+35.9779598,-099.0143850,4931,4891,59,65,8,-41,-1
40,045,3,Oklahoma,Ellis County,3189510402,952235,+36.2242576,-099.7501388,3939,3859,43,51,7,-80,1
40,047,3,Oklahoma,Garfield County,2741521308,4075930,+36.3780539,-097.7884503,61095,61056,864,621,147,-430,1
40,049,3,Oklahoma,Garvin County,2077453378,30109357,+34.7093497,-097.3127230,27746,27711,328,351,29,-39,-2
40,051,3,Oklahoma,Grady County,2850386644,11374380,+35.0210581,-097.8868902,55448,55834,567,532,24,328,-1
40,053,3,Oklahoma,Grant County,2591904428,7042653,+36.7882544,-097.7881508,4321,4333,48,49,0,12,1
40,055,3,Oklahoma,Greer County,1655732413,11156357,+34.9338533,-099.5529675,5814,5712,52,54,-2,-99,1
40,057,3,Oklahoma,Harmon County,1391491968,3800411,+34.7459710,-099.8441936,2691,2653,33,28,3,-45,-1
40,059,3,Oklahoma,Harper County,2689919308,5259447,+36.8003504,-099.6628052,3727,3688,39,52,20,-45,-1
40,061,3,Oklahoma,Haskell County,1493706599,126248912,+35.2322953,-095.1095765,12636,12627,120,136,6,3,-2
40,063,3,Oklahoma,Hughes County,2083606775,26430453,+35.0529339,-096.2511829,13305,13279,156,170,3,-15,0
40,065,3,Oklahoma,Jackson County,2078860509,4114418,+34.5940059,-099.4122347,24775,24530,359,215,45,-434,0
40,067,3,Oklahoma,Jefferson County,1965685986,39417590,+34.1050824,-097.8388896,6106,6002,61,83,1,-83,0
40,069,3,Oklahoma,Johnston County,1665488649,39648868,+34.3134553,-096.6542545,11020,11085,130,147,1,83,-2
